seq1_id,seq2_id,tm_score,evalue
cath|4_4_0|1aapA00,cath|4_4_0|143lA00,0.248200,8.942000
cath|4_4_0|1aapA00,cath|4_4_0|138lA00,0.274200,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|123lA00,0.264400,8.942000
cath|4_4_0|1aapA00,cath|4_4_0|119lA00,0.254200,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|108lA00,0.255700,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|1as4A02,0.279400,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|1as4A01,0.279400,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|1a39A00,0.224000,7.400000
cath|4_4_0|1aapA00,cath|4_4_0|1a80A00,0.305900,8.942000
cath|4_4_0|1aapA00,cath|4_4_0|1ar6100,0.188800,8.942000
cath|4_4_0|1aapA00,cath|4_4_0|1ax4A02,0.206600,9.524000
cath|4_4_0|1aapA00,cath|4_4_0|1ax4A01,0.206600,9.524000
cath|4_4_0|1ad1A00,cath|4_4_0|1a5aA00,0.554300,0.000007
cath|4_4_0|1ad1A00,cath|4_4_0|1a3wA02,0.540200,0.000032
cath|4_4_0|1ad1A00,cath|4_4_0|1a3wA01,0.540200,0.000032
cath|4_4_0|1ad1A00,cath|4_4_0|1a3wB03,0.536100,0.000031
cath|4_4_0|1ad1A00,cath|4_4_0|1a49A01,0.522500,0.000068
cath|4_4_0|1ad1A00,cath|4_4_0|1b4kB00,0.554000,0.000133
cath|4_4_0|1ad1A00,cath|4_4_0|1b5tA00,0.557600,0.000126
cath|4_4_0|1ad1A00,cath|4_4_0|1b4eA00,0.576000,0.000187
cath|4_4_0|1ad1A00,cath|4_4_0|1aw5A00,0.570500,0.000412
cath|4_4_0|1ad1A00,cath|4_4_0|1avaA02,0.561300,0.000648
cath|4_4_0|1ad1A00,cath|4_4_0|1avaA01,0.561300,0.000648
cath|4_4_0|1ad1A00,cath|4_4_0|1a5cA00,0.499800,0.002122
cath|4_4_0|1ad1A00,cath|4_4_0|1b3oA00,0.484400,0.001512
cath|4_4_0|1ad1A00,cath|4_4_0|1a0dA00,0.434400,0.000909
cath|4_4_0|1ad1A00,cath|4_4_0|1a80A00,0.464900,0.004180
cath|4_4_0|1ad1A00,cath|4_4_0|1ah0A00,0.457500,0.004680
cath|4_4_0|1ad1A00,cath|4_4_0|1afsA00,0.370800,0.001350
cath|4_4_0|1ad1A00,cath|4_4_0|1ak5A00,0.493900,0.014490
cath|4_4_0|1ad1A00,cath|4_4_0|1adsA00,0.374900,0.004680
cath|4_4_0|1ad1A00,cath|4_4_0|1b3oB00,0.535900,0.028550
cath|4_4_0|1ad1A00,cath|4_4_0|1ausL02,0.515300,0.044870
cath|4_4_0|1ad1A00,cath|4_4_0|1aa1L02,0.479900,0.033820
cath|4_4_0|1ad1A00,cath|4_4_0|1aa1H02,0.479900,0.033820
cath|4_4_0|1ad1A00,cath|4_4_0|1aa1E02,0.479900,0.033820
cath|4_4_0|1ad1A00,cath|4_4_0|1abeA01,0.283400,0.012940
cath|4_4_0|1ad1A00,cath|4_4_0|1b3zA00,0.417500,0.070510
cath|4_4_0|1ad1A00,cath|4_4_0|1b3xA00,0.411800,0.088400
cath|4_4_0|1ad1A00,cath|4_4_0|1b2yA01,0.373600,0.066640
cath|4_4_0|1ad1A00,cath|4_4_0|1b5pA02,0.472500,0.258700
cath|4_4_0|1ad1A00,cath|4_4_0|1aq0A00,0.354600,0.117300
cath|4_4_0|1ad1A00,cath|4_4_0|1a2oA01,0.260100,0.030210
cath|4_4_0|1ad1A00,cath|4_4_0|1b3vA00,0.412100,0.244500
cath|4_4_0|1ad1A00,cath|4_4_0|1a5zA02,0.324300,0.164600
cath|4_4_0|1ad1A00,cath|4_4_0|1a5lC02,0.454400,0.603800
cath|4_4_0|1ad1A00,cath|4_4_0|1akrA00,0.273600,0.155500
cath|4_4_0|1ad1A00,cath|4_4_0|1b5oA02,0.441100,0.756900
cath|4_4_0|1ad1A00,cath|4_4_0|1azlA00,0.249800,0.110800
cath|4_4_0|1ad1A00,cath|4_4_0|1b73A02,0.271100,0.273700
cath|4_4_0|1ad1A00,cath|4_4_0|1b73A01,0.271100,0.273700
cath|4_4_0|1ad1A00,cath|4_4_0|1agxA02,0.522900,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1agxA01,0.522900,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1akwA00,0.270500,0.258700
cath|4_4_0|1ad1A00,cath|4_4_0|1ae1A00,0.260500,0.174200
cath|4_4_0|1ad1A00,cath|4_4_0|16pkA01,0.202000,0.164600
cath|4_4_0|1ad1A00,cath|4_4_0|1a04A02,0.324400,0.603800
cath|4_4_0|1ad1A00,cath|4_4_0|1ag9A00,0.218100,0.124100
cath|4_4_0|1ad1A00,cath|4_4_0|1aktA00,0.254200,0.455100
cath|4_4_0|1ad1A00,cath|4_4_0|1augA00,0.451400,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1ab5A00,0.441200,2.776000
cath|4_4_0|1ad1A00,cath|4_4_0|1as0A01,0.406100,2.093000
cath|4_4_0|1ad1A00,cath|4_4_0|1b7gO02,0.359800,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1ajsB02,0.387000,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1ak9A00,0.327300,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1aipA02,0.415900,2.215000
cath|4_4_0|1ad1A00,cath|4_4_0|1aipA01,0.415900,2.215000
cath|4_4_0|1ad1A00,cath|4_4_0|1ab6A00,0.454100,3.897000
cath|4_4_0|1ad1A00,cath|4_4_0|1atzB00,0.241100,0.638900
cath|4_4_0|1ad1A00,cath|4_4_0|1aoxA00,0.265200,0.756900
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xH02,0.404100,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1b23P03,0.299000,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1b23P01,0.299000,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1ax4B02,0.283200,1.259000
cath|4_4_0|1ad1A00,cath|4_4_0|1a6dA03,0.476700,2.343000
cath|4_4_0|1ad1A00,cath|4_4_0|1a6dA02,0.476700,2.343000
cath|4_4_0|1ad1A00,cath|4_4_0|1b1cA00,0.283200,1.189000
cath|4_4_0|1ad1A00,cath|4_4_0|1auoA00,0.394000,3.289000
cath|4_4_0|1ad1A00,cath|4_4_0|1aqnA00,0.336500,2.343000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xD02,0.404100,3.109000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8pA01,0.248800,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1avtA00,0.297400,1.869000
cath|4_4_0|1ad1A00,cath|4_4_0|1ahxA02,0.234100,1.409000
cath|4_4_0|1ad1A00,cath|4_4_0|1ax4D02,0.282900,1.259000
cath|4_4_0|1ad1A00,cath|4_4_0|1ax4A02,0.282000,1.670000
cath|4_4_0|1ad1A00,cath|4_4_0|1asvA00,0.378600,3.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1azsC02,0.239100,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xF02,0.412300,4.617000
cath|4_4_0|1ad1A00,cath|4_4_0|1ax4C02,0.273100,1.767000
cath|4_4_0|1ad1A00,cath|4_4_0|1b2uF00,0.466100,6.856000
cath|4_4_0|1ad1A00,cath|4_4_0|1ak2A00,0.289700,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8uA00,0.178800,1.259000
cath|4_4_0|1ad1A00,cath|4_4_0|1azwA00,0.199300,1.409000
cath|4_4_0|1ad1A00,cath|4_4_0|1aipE03,0.394600,4.617000
cath|4_4_0|1ad1A00,cath|4_4_0|1aipE02,0.394600,4.617000
cath|4_4_0|1ad1A00,cath|4_4_0|1akaA02,0.219800,1.578000
cath|4_4_0|1ad1A00,cath|4_4_0|1b3bA02,0.243800,1.869000
cath|4_4_0|1ad1A00,cath|4_4_0|1b3bA01,0.243800,1.869000
cath|4_4_0|1ad1A00,cath|4_4_0|1ay0A01,0.237100,1.332000
cath|4_4_0|1ad1A00,cath|4_4_0|1ahpA01,0.215300,1.767000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9nC00,0.294000,3.289000
cath|4_4_0|1ad1A00,cath|4_4_0|1atlA00,0.320000,4.617000
cath|4_4_0|1ad1A00,cath|4_4_0|1a2zA00,0.419900,4.617000
cath|4_4_0|1ad1A00,cath|4_4_0|1a05A00,0.173900,1.062000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xB02,0.296600,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xB01,0.296600,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1aamA02,0.328600,2.938000
cath|4_4_0|1ad1A00,cath|4_4_0|1ajrB02,0.329700,3.897000
cath|4_4_0|1ad1A00,cath|4_4_0|1a1vA02,0.192400,1.491000
cath|4_4_0|1ad1A00,cath|4_4_0|1akyA00,0.307300,3.897000
cath|4_4_0|1ad1A00,cath|4_4_0|1b2rA02,0.251100,3.109000
cath|4_4_0|1ad1A00,cath|4_4_0|1as3A01,0.436900,6.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1b7eA02,0.428400,7.676000
cath|4_4_0|1ad1A00,cath|4_4_0|1aniA00,0.438400,7.254000
cath|4_4_0|1ad1A00,cath|4_4_0|1ad3A02,0.200600,2.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1ad3A01,0.200600,2.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1asuA00,0.411200,7.676000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8sA00,0.193600,2.938000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8qA00,0.185200,3.109000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9qA00,0.241300,3.897000
cath|4_4_0|1ad1A00,cath|4_4_0|1ajaB00,0.440800,8.593000
cath|4_4_0|1ad1A00,cath|4_4_0|1aliA00,0.438700,8.122000
cath|4_4_0|1ad1A00,cath|4_4_0|1a4sA02,0.157800,1.578000
cath|4_4_0|1ad1A00,cath|4_4_0|1a4sA01,0.157800,1.578000
cath|4_4_0|1ad1A00,cath|4_4_0|1b3uA00,0.173800,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA08,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA06,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA05,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA04,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA03,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1a9xA01,0.233200,4.123000
cath|4_4_0|1ad1A00,cath|4_4_0|1ay7B00,0.312200,7.254000
cath|4_4_0|1ad1A00,cath|4_4_0|1ajsA02,0.338100,7.676000
cath|4_4_0|1ad1A00,cath|4_4_0|1adeA03,0.188700,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1adeA02,0.188700,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1adeA01,0.188700,2.624000
cath|4_4_0|1ad1A00,cath|4_4_0|1a6dB02,0.253200,3.289000
cath|4_4_0|1ad1A00,cath|4_4_0|1a6dB01,0.253200,3.289000
cath|4_4_0|1ad1A00,cath|4_4_0|1assA00,0.325900,7.254000
cath|4_4_0|1ad1A00,cath|4_4_0|1akoA00,0.385800,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1b0aA01,0.162400,3.683000
cath|4_4_0|1ad1A00,cath|4_4_0|1auiA00,0.284700,6.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1aqiA02,0.184200,3.289000
cath|4_4_0|1ad1A00,cath|4_4_0|1alkA00,0.329800,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1b2sF00,0.282800,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1abvA00,0.245300,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1a99A02,0.177000,4.885000
cath|4_4_0|1ad1A00,cath|4_4_0|1a99A01,0.177000,4.885000
cath|4_4_0|1ad1A00,cath|4_4_0|1b0zA02,0.195700,6.124000
cath|4_4_0|1ad1A00,cath|4_4_0|1b0zA01,0.195700,6.124000
cath|4_4_0|1ad1A00,cath|4_4_0|1ao0A02,0.222000,6.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1ao0A01,0.222000,6.480000
cath|4_4_0|1ad1A00,cath|4_4_0|1a5aB02,0.162800,5.787000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8hA02,0.235900,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1a8iA02,0.187900,7.676000
cath|4_4_0|1ad1A00,cath|4_4_0|1aqeA00,0.197700,8.593000
cath|4_4_0|1ad1A00,cath|4_4_0|1anxA04,0.194800,9.620000
cath|4_4_0|1ad1A00,cath|4_4_0|1anxA01,0.194800,9.620000
cath|4_4_0|1ad1A00,cath|4_4_0|1a3oA00,0.166000,9.620000
cath|4_4_0|1ad1A00,cath|4_4_0|1a0pA01,0.158700,8.593000
cath|4_4_0|1ad1A00,cath|4_4_0|16vpA00,0.124600,6.856000
cath|4_4_0|1ad1A00,cath|4_4_0|1b43A02,0.142900,9.092000
cath|4_4_0|1ad1A00,cath|4_4_0|1b43A01,0.142900,9.092000
cath|4_4_0|1aj9A00,cath|4_4_0|1a3oA00,0.992500,0.000000
cath|4_4_0|1aj9A00,cath|4_4_0|1a4fA00,0.991000,0.000000
cath|4_4_0|1aj9A00,cath|4_4_0|1a4fB00,0.940300,0.000000
cath|4_4_0|1aj9A00,cath|4_4_0|1a6gA00,0.931200,0.000001
cath|4_4_0|1aj9A00,cath|4_4_0|1b33F00,0.616700,0.160700
cath|4_4_0|1aj9A00,cath|4_4_0|1allB00,0.613300,0.187400
cath|4_4_0|1aj9A00,cath|4_4_0|1allA00,0.584300,0.169100
cath|4_4_0|1aj9A00,cath|4_4_0|1b33M00,0.616600,0.230000
cath|4_4_0|1aj9A00,cath|4_4_0|1b33K00,0.555100,0.207600
cath|4_4_0|1aj9A00,cath|4_4_0|1b33D00,0.556100,0.207600
cath|4_4_0|1aj9A00,cath|4_4_0|1b33A00,0.584300,0.917300
cath|4_4_0|1aj9A00,cath|4_4_0|1aisB02,0.318700,2.192000
cath|4_4_0|1aj9A00,cath|4_4_0|1b6sA01,0.474800,5.511000
cath|4_4_0|1aj9A00,cath|4_4_0|1a87A02,0.218100,2.831000
cath|4_4_0|1aj9A00,cath|4_4_0|1b5lA00,0.229800,2.980000
cath|4_4_0|1aj9A00,cath|4_4_0|1a7vA00,0.273500,4.974000
cath|4_4_0|1aj9A00,cath|4_4_0|1ad6A00,0.226900,4.053000
cath|4_4_0|1aj9A00,cath|4_4_0|1am4A00,0.258200,4.490000
cath|4_4_0|1aj9A00,cath|4_4_0|1a0pA01,0.466800,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|1a22A00,0.188400,4.053000
cath|4_4_0|1aj9A00,cath|4_4_0|1a5tA03,0.300200,7.119000
cath|4_4_0|1aj9A00,cath|4_4_0|1a5tA01,0.300200,7.119000
cath|4_4_0|1aj9A00,cath|4_4_0|1axnA02,0.223700,4.974000
cath|4_4_0|1aj9A00,cath|4_4_0|1axnA01,0.223700,4.974000
cath|4_4_0|1aj9A00,cath|4_4_0|1a4eA00,0.328100,6.763000
cath|4_4_0|1aj9A00,cath|4_4_0|1aqlA00,0.323500,6.763000
cath|4_4_0|1aj9A00,cath|4_4_0|1avcA08,0.351600,7.886000
cath|4_4_0|1aj9A00,cath|4_4_0|1avcA07,0.351600,7.886000
cath|4_4_0|1aj9A00,cath|4_4_0|1avcA05,0.351600,7.886000
cath|4_4_0|1aj9A00,cath|4_4_0|1avcA04,0.351600,7.886000
cath|4_4_0|1aj9A00,cath|4_4_0|113lA00,0.269300,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|167lA00,0.263200,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|1axdA02,0.278400,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|1axdA01,0.278400,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|1au1B00,0.230200,8.300000
cath|4_4_0|1aj9A00,cath|4_4_0|1ah7A00,0.198200,6.763000
cath|4_4_0|1aj9A00,cath|4_4_0|1a59A02,0.220400,7.493000
cath|4_4_0|1aj9A00,cath|4_4_0|1a59A01,0.220400,7.493000
cath|4_4_0|1aj9A00,cath|4_4_0|1axiA00,0.184000,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|17gsA01,0.181000,7.119000
cath|4_4_0|1aj9A00,cath|4_4_0|1a05A00,0.258300,9.195000
cath|4_4_0|1aj9A00,cath|4_4_0|1b25A03,0.211300,8.736000
cath|4_4_0|1aj9A00,cath|4_4_0|1b25A02,0.211300,8.736000
cath|4_4_0|1aj9A00,cath|4_4_0|1b25A01,0.211300,8.736000
cath|4_4_0|1an5A00,cath|4_4_0|1aiqA00,1.003000,0.000000
cath|4_4_0|1an5A00,cath|4_4_0|1an5B00,1.002000,0.000000
cath|4_4_0|1an5A00,cath|4_4_0|1axwB00,1.001000,0.000000
cath|4_4_0|1an5A00,cath|4_4_0|1axwA00,1.003000,0.000000
cath|4_4_0|1an5A00,cath|4_4_0|1aiqB00,1.001000,0.000000
cath|4_4_0|1an5A00,cath|4_4_0|1akoA00,0.471400,1.293000
cath|4_4_0|1an5A00,cath|4_4_0|1b34B00,0.452000,3.420000
cath|4_4_0|1an5A00,cath|4_4_0|1a3gA01,0.370200,4.729000
cath|4_4_0|1an5A00,cath|4_4_0|1a2nA02,0.298600,3.420000
cath|4_4_0|1an5A00,cath|4_4_0|1af5A00,0.330800,6.540000
cath|4_4_0|1an5A00,cath|4_4_0|1a1rA02,0.328600,6.129000
cath|4_4_0|1an5A00,cath|4_4_0|1b5fC00,0.290800,6.129000
cath|4_4_0|1an5A00,cath|4_4_0|1b2uF00,0.388900,7.943000
cath|4_4_0|1an5A00,cath|4_4_0|1aipH03,0.387300,8.475000
cath|4_4_0|1an5A00,cath|4_4_0|1b5tA00,0.380600,8.475000
cath|4_4_0|1an5A00,cath|4_4_0|1abeA01,0.379600,6.978000
cath|4_4_0|1an5A00,cath|4_4_0|1b2yA01,0.209600,4.154000
cath|4_4_0|1an5A00,cath|4_4_0|1a5lC02,0.188700,3.004000
cath|4_4_0|1an5A00,cath|4_4_0|1ajqB01,0.143400,3.205000
cath|4_4_0|1an5A00,cath|4_4_0|1b2sF00,0.283200,7.445000
cath|4_4_0|1an5A00,cath|4_4_0|1ay7B00,0.366000,9.647000
cath|4_4_0|1an5A00,cath|4_4_0|1a6fA00,0.215700,6.540000
cath|4_4_0|1an5A00,cath|4_4_0|1acvA00,0.287900,7.943000
cath|4_4_0|1an5A00,cath|4_4_0|12caA00,0.121200,2.036000
cath|4_4_0|1an5A00,cath|4_4_0|1a88A00,0.235600,5.745000
cath|4_4_0|1an5A00,cath|4_4_0|1ak6A00,0.178900,7.943000
cath|4_4_0|1an5A00,cath|4_4_0|1ac1A00,0.139300,4.729000
cath|4_4_0|1an5A00,cath|4_4_0|1a8sA00,0.218000,6.978000
cath|4_4_0|1an5A00,cath|4_4_0|1a48A01,0.231300,8.475000
cath|4_4_0|1an5A00,cath|4_4_0|1aivA01,0.214200,6.129000
cath|4_4_0|1an5A00,cath|4_4_0|1b1xA04,0.129500,9.647000
cath|4_4_0|1an5A00,cath|4_4_0|1b1xA03,0.129500,9.647000
cath|4_4_0|1an5A00,cath|4_4_0|1b1xA02,0.129500,9.647000
cath|4_4_0|1an5A00,cath|4_4_0|1b1xA01,0.129500,9.647000
cath|4_4_0|1ai1L01,cath|4_4_0|1afvL01,0.930000,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tA01,0.945300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qL02,0.962300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qL01,0.962300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ae6L01,0.826600,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a4kA01,0.929900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ad0A01,0.976500,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1b6dA01,0.981700,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1axsA01,0.965400,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a5fL01,0.832300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1aifA01,0.953900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|12e8L01,0.695000,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ad9L01,0.707000,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1aqkL02,0.757300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1b0wA00,0.985700,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ar2A00,0.985000,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1adqL02,0.477900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1adqL01,0.477900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a2yA00,0.979600,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a7oL00,0.981500,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a7pL00,0.982300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a7qL00,0.988100,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a8jH01,0.468600,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a4jB01,0.655900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ad9B01,0.655500,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|12e8H01,0.661700,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1afvH01,0.520600,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a6vM00,0.891600,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1aj7H01,0.470200,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ae6H01,0.537300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a0qH01,0.436500,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tB02,0.462100,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a6tB01,0.462100,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ai1H01,0.459900,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1aifB01,0.478300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ac6A00,0.782100,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1ap2B00,0.759500,0.000001
cath|4_4_0|1ai1L01,cath|4_4_0|1a7oH00,0.797400,0.000001
cath|4_4_0|1ai1L01,cath|4_4_0|1a2yB00,0.787400,0.000002
cath|4_4_0|1ai1L01,cath|4_4_0|1a7qH00,0.794200,0.000003
cath|4_4_0|1ai1L01,cath|4_4_0|1adqA01,0.450300,0.000000
cath|4_4_0|1ai1L01,cath|4_4_0|1a14H00,0.759600,0.000012
cath|4_4_0|1ai1L01,cath|4_4_0|1a6aB02,0.845300,0.000110
cath|4_4_0|1ai1L01,cath|4_4_0|1a6zA02,0.811500,0.000046
cath|4_4_0|1ai1L01,cath|4_4_0|1a6zA01,0.811500,0.000046
cath|4_4_0|1ai1L01,cath|4_4_0|1a1nA01,0.798400,0.000171
cath|4_4_0|1ai1L01,cath|4_4_0|1axiB02,0.273000,0.006665
cath|4_4_0|1ai1L01,cath|4_4_0|1axiB01,0.273000,0.006665
cath|4_4_0|1ai1L01,cath|4_4_0|1a21A01,0.227400,0.034410
cath|4_4_0|1ai1L01,cath|4_4_0|1a3qA01,0.266900,0.102800
cath|4_4_0|1ai1L01,cath|4_4_0|1a21B02,0.232600,0.142700
cath|4_4_0|1ai1L01,cath|4_4_0|1azrA00,0.391900,0.660200
cath|4_4_0|1ai1L01,cath|4_4_0|1a4aA00,0.411800,1.141000
cath|4_4_0|1ai1L01,cath|4_4_0|1ayoA00,0.432100,1.867000
cath|4_4_0|1ai1L01,cath|4_4_0|1a65A01,0.320800,0.530400
cath|4_4_0|1ai1L01,cath|4_4_0|1a3zA00,0.295100,0.502200
cath|4_4_0|1ai1L01,cath|4_4_0|1a8zA00,0.310800,1.205000
cath|4_4_0|1ai1L01,cath|4_4_0|1aznA00,0.393600,3.408000
cath|4_4_0|1ai1L01,cath|4_4_0|1b3iA00,0.377900,4.016000
cath|4_4_0|1ai1L01,cath|4_4_0|1ayrB02,0.217300,2.324000
cath|4_4_0|1ai1L01,cath|4_4_0|1aipE03,0.200100,2.454000
cath|4_4_0|1ai1L01,cath|4_4_0|1aipE02,0.200100,2.454000
cath|4_4_0|1ai1L01,cath|4_4_0|1b4tA00,0.352500,6.570000
cath|4_4_0|1ai1L01,cath|4_4_0|1azvA00,0.340100,7.329000
cath|4_4_0|1ai1L01,cath|4_4_0|1aipA02,0.199400,3.802000
cath|4_4_0|1ai1L01,cath|4_4_0|1aipA01,0.199400,3.802000
cath|4_4_0|1ai1L01,cath|4_4_0|1attA01,0.164100,1.584000
cath|4_4_0|1ai1L01,cath|4_4_0|1atiB02,0.149100,1.420000
cath|4_4_0|1ai1L01,cath|4_4_0|1aozA01,0.160700,1.867000
cath|4_4_0|1ai1L01,cath|4_4_0|1ag6A00,0.379700,9.120000
cath|4_4_0|1ai1L01,cath|4_4_0|1agqB00,0.300900,6.570000
cath|4_4_0|1ai1L01,cath|4_4_0|1axaA00,0.212300,4.732000
cath|4_4_0|1ai1L01,cath|4_4_0|1at0A00,0.137100,2.454000
cath|4_4_0|1ai1L01,cath|4_4_0|1b44D00,0.328700,8.635000
cath|4_4_0|1ai1L01,cath|4_4_0|1attB02,0.125800,2.324000
cath|4_4_0|1ai1L01,cath|4_4_0|1accA02,0.268300,9.120000
cath|4_4_0|1ai1L01,cath|4_4_0|1ahsA00,0.210400,6.939000
cath|4_4_0|1ai1L01,cath|4_4_0|1a73A00,0.244100,9.120000
cath|4_4_0|1ai1L01,cath|4_4_0|1a9qA00,0.290500,7.329000
cath|4_4_0|1ai1L01,cath|4_4_0|1avwB00,0.197400,8.635000
cath|4_4_0|1ai1L01,cath|4_4_0|1ajkB00,0.189800,7.741000
cath|4_4_0|1ai1L01,cath|4_4_0|1aym100,0.128300,5.575000
cath|4_4_0|1ai1L01,cath|4_4_0|1aa1L02,0.216200,8.175000
cath|4_4_0|1ai1L01,cath|4_4_0|1aa1H02,0.216200,8.175000
cath|4_4_0|1ai1L01,cath|4_4_0|1aa1E02,0.216200,8.175000
cath|4_4_0|1ai1L01,cath|4_4_0|1aw7A01,0.147100,6.570000
cath|4_4_0|1ai1L01,cath|4_4_0|1af6A00,0.076480,2.892000
cath|4_4_0|1ai1L01,cath|4_4_0|1b6mA00,0.128200,9.120000
cath|4_4_0|1ak5A00,cath|4_4_0|1b3oA00,0.923800,0.000000
cath|4_4_0|1ak5A00,cath|4_4_0|1b3oB00,0.801600,0.000000
cath|4_4_0|1ak5A00,cath|4_4_0|1ausL02,0.643800,0.000122
cath|4_4_0|1ak5A00,cath|4_4_0|1aa1L02,0.667800,0.000326
cath|4_4_0|1ak5A00,cath|4_4_0|1aa1H02,0.667800,0.000326
cath|4_4_0|1ak5A00,cath|4_4_0|1aa1E02,0.667800,0.000326
cath|4_4_0|1ak5A00,cath|4_4_0|1aw5A00,0.496800,0.000075
cath|4_4_0|1ak5A00,cath|4_4_0|1a3wB03,0.564200,0.000368
